ID;Name;Description;URL;Topics
661754851;docGPT-langchain;🔐Free GPT-3.5 chat with your docs (PDF, WORD, CSV, TXT);git://github.com/Lin-jun-xiang/docGPT-langchain.git;chatgpt,chatpdf,csv,docx,gpt,gpt-3,gpt3,gpt4,gpt4free,langchain,llm,openai,pdf,python,rag,streamlit,txt,word
663157481;benchllm;Continuous Integration for LLM powered applications;git://github.com/v7labs/benchllm.git;gpt,langchain,llm,python,test-automation
902155585;gac;Intelligent LLM-powered git commit message generator that understands your code!;git://github.com/cellwebb/gac.git;ai,aitools,genai,generative-ai,generative-ai-tools,git,gittools,llm,llmtools,vibe-coding,vibecoding
677148333;langchain-benchmarks;🦜💯 Flex those feathers!;git://github.com/langchain-ai/langchain-benchmarks.git;benchmark-framework,benchmarking,langchain,langchain-python,llm,llms
658169646;GPTInterviewer;GPT Interviewer - Practice interview with AI interviewer based on job descriptions and resume;git://github.com/jiatastic/GPTInterviewer.git;ai,chatbot,chatgpt,embeddings,langchain,llm,pdf,vectorstores
713207236;keras-llm-robot;A web UI Project In order to learn the large language model. This project includes features such as chat, quantization, fine-tuning, prompt engineering templates, and multimodality.;git://github.com/smalltong02/keras-llm-robot.git;chatbot,chatgpt,code-interpreter,faiss,fastchat,gemini,knowledgebase,llm,milvus,multimodal,pgvector,rag,speech-to-text,streamlit,text-to-speech,vectorization
626063658;voxelgpt;AI assistant that can query visual datasets, search the FiftyOne docs, and answer general computer vision questions;git://github.com/voxel51/voxelgpt.git;artificial-intelligence,chatgpt,computer-vision,data-science,deep-learning,fiftyone,langchain,llm,machine-learning,openai,python
714808642;local-LLM-with-RAG;Running local Language Language Models (LLM) to perform Retrieval-Augmented Generation (RAG);git://github.com/amscotti/local-LLM-with-RAG.git;chatbot,embeddings,langchain,llm,mistral,ollama,python,rag,retrieval-augmented-generation,streamlit
688046236;KnowAgent;[NAACL 2025]  KnowAgent: Knowledge-Augmented Planning for LLM-Based Agents;git://github.com/zjunlp/KnowAgent.git;agent,agent-learning,artificial-intelligence,knowagent,knowledge-augment,knowledge-graph,large-language-models,llm,machine-learning,natural-language-processing,nlp,planning,planning-agents,reasoning,reasoning-agent
740001834;llm-movieagent;Semantic layer on top of a graph database to provide an LLM with a set of robust tools to interact with the database;git://github.com/tomasonjo/llm-movieagent.git;agent,function-calling,langchain,llm,neo4j,openai,streamlit
689777286;honcho;Memory Library for Building Agents with Social Intelligence;git://github.com/plastic-labs/honcho.git;agent,ai,chatbot,context,embeddings,llm,memory,personalization,rag
1029077391;AlphaAvatar;A real-time interactive Omni Avatar built on LiveKit, which allows you to seamlessly integrate with any open source Avatar components (real-time model, visual, voice, memory, search, etc.).;git://github.com/AlphaAvatar/AlphaAvatar.git;agent,ai,avatar,livekit,llm,memory,omni,plugin,real-time,reflection,search,speech,virtual-character,visual
860612327;langfair;LangFair is a Python library for conducting use-case level LLM bias and fairness assessments;git://github.com/cvs-health/langfair.git;ai,ai-safety,artificial-intelligence,bias,bias-detection,ethical-ai,fairness,fairness-ai,fairness-ml,fairness-testing,large-language-models,llm,llm-evaluation,llm-evaluation-framework,llm-evaluation-metrics,python,responsible-ai
651856155;vocab-coverage;语言模型中文认知能力分析;git://github.com/twang2218/vocab-coverage.git;bert,chatglm,chinese,embeddings,language-model,llama,llm
732296271;gpt_server;gpt_server是一个用于生产级部署LLMs、Embedding、Reranker、ASR、TTS、文生图、图片编辑和文生视频的开源框架。;git://github.com/shell-nlp/gpt_server.git;asr,embedding,fastchat,function-calling,gpt,infinity,llama,llm,lmdeploy,openai,prompt-injection,rerank,sglang,text-moderation,tts,vllm
922548230;Open-WebUI-Functions;Open-WebUI-Functions is a collection of custom pipelines, filters, and integrations designed to enhance Open WebUI. These functions enable seamless interactions with Azure AI, N8N, Google Gemini and other AI models, providing dynamic request handling, preprocessing, and automation.;git://github.com/owndev/Open-WebUI-Functions.git;ai,azure-ai,azure-ai-foundry,gemini,google-ai,infomaniak,llm,n8n,open-webui,openai
780584116;npi;Action library for AI Agent;git://github.com/sheet0/npi.git;agent,artificial-intelligence,autogpt,autonomous-agent,browser-automation,chatgpt,function-calling,gpt-4,intergration,large-language-models,llm,openai,prompt-engineering,workflow
714083473;M.I.L.E.S;M.I.L.E.S, a GPT-4-Turbo voice assistant, self-adapts its prompts and AI model, can play any Spotify song, adjusts system and Spotify volume, performs calculations, browses the web and internet, searches global weather, delivers date and time, autonomously chooses and retains long-term memories. Available for macOS and Windows.;git://github.com/small-cactus/M.I.L.E.S.git;ai,ai-assistant,calculator,chatbot,customization,electron-app,gpt-4-turbo,home-assistant-integration,jarvis-assistant,large-language-models,llm,macos,memory,openai,spotify,tts,ui,voice-assistant,voice-recognition,windows
750878800;AMchat;AM (Advanced Mathematics) Chat is a large language model that integrates advanced mathematical knowledge, exercises in higher mathematics, and their solutions. AM (Advanced Mathematics) chat 高等数学大模型。一个集成数学知识和高等数学习题及其解答的大语言模型。;git://github.com/AXYZdong/AMchat.git;advanced-mathematics,fine-tuning-llm,gpt,large-language-models,llm,math
631152162;Vicuna-LoRA-RLHF-PyTorch;A full pipeline to finetune Vicuna LLM with LoRA and RLHF on consumer hardware. Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the Vicuna architecture. Basically ChatGPT but with Vicuna;git://github.com/jackaduma/Vicuna-LoRA-RLHF-PyTorch.git;chatgpt,finetune,gpt,llama,llm,lora,peft,ppo,pytorch,reward-models,rlhf,vicuna,vicuna-7b
945327334;J.A.R.V.I.S.2.0; open source assistant  hybrid using small models (2b - 5b) and gemini  , with image and agentic tool capabilities and integration of RAG with effiecient memory. android  support using adb ;git://github.com/ganeshnikhil/J.A.R.V.I.S.2.0.git;ai,api,gemini,gemma,granite-20b-multilingual,jarvis-assistant,llm,llm-agents,ollama,rag,tools
809764991;agentica;Agentica: Effortlessly Build Intelligent, Reflective, and Collaborative Multimodal AI Agents! 构建智能的多模态AI Agent。;git://github.com/shibing624/agentica.git;actionflow,agent,agentica,agents,langchain,llm,multi-agent,workflows
713439924;ida_copilot;ChatGPT Agent analyses your IDA pseudocode;git://github.com/DearVa/ida_copilot.git;agent,assistant,autogpt,chatgpt,gpt,ida,ida-plugin,ida-pro,idapython,large-language-models,llm,openai,reverse-engineering
668596593;FLASK;[ICLR 2024 Spotlight] FLASK: Fine-grained Language Model Evaluation based on Alignment Skill Sets;git://github.com/kaistAI/FLASK.git;chatgpt,evaluation,gpt-4,large-language-models,llm,open-source
1007627710;CryptoTradingAgents;Multi-Agents AI LLM Crypto Financial Trading Framework. Make your path to financial freedom more secure and steady. 开源多代理加密货币交易决策框架。帮助你的财务自由之路走得更安心踏实。;git://github.com/Tomortec/CryptoTradingAgents.git;agents,ai,artificial-intelligence,crypto,cryptocurrency,investment,llm,profitable,trading
983719468;mcp-server;This MCP server provides documentation about Strands Agents to your GenAI tools, so you can use your favorite AI coding assistant to vibe-code Strands Agents.;git://github.com/strands-agents/mcp-server.git;agentic,agentic-ai,agents,ai,anthropic,autonomous-agents,bedrock,genai,litellm,llama,llm,machine-learning,mcp,multi-agent-systems,ollama,openai,opentelemetry,python
730330208;zetaforgedev;Open source AI platform for rapid development of advanced AI and AGI pipelines.;git://github.com/zetane/zetaforgedev.git;agi,ai,claude,data-science,developer-tools,gpt,kubernetes,llm,machine-learning,ml,ml-pipelines,mlops,python,workflow,workflow-orchestration,zetaforge
717141685;ollama-pdf-bot;A bot that accepts PDF docs and lets you ask questions on it.;git://github.com/amithkoujalgi/ollama-pdf-bot.git;bot,chat-bot,llama,llama2,llm,ollama,pdf,pdf-bot
847751831;pocketgroq;PocketGroq is a powerful Python library that simplifies integration with the Groq API, offering advanced features for natural language processing, web scraping, and autonomous agent capabilities. Key Features  Seamless integration with Groq API for text generation and completion Chain of Thought (CoT) reasoning for complex problem-solving and more.;git://github.com/jgravelle/pocketgroq.git;ai,api,autonomous-agent,chatbot,google,groq,inference,llm,web-scraping,web-search,wrapper
624859013;llama-api-server;A OpenAI API compatible REST server for llama.;git://github.com/iaalm/llama-api-server.git;language-model,llama,llm,openai,openai-api,privatization,rest-api,selfhost
617804791;hcgf;Humanable Chat Generative-model Fine-tuning | LLM微调;git://github.com/hscspring/hcgf.git;chatglm,chatglm2,chatgpt,fine-tuning,large-language-models,llama,llm
958603506;mcp-telegram;MCP Server for Telegram;git://github.com/dryeab/mcp-telegram.git;ai,anthropic,anthropic-claude,bot,claude,cursor,llm,mcp,model-context-protocol,model-context-protocol-server,mtproto,telegram,telegram-bot,telethon
811058716;lilypad;Open-source versioning, tracing, and annotation tooling.;git://github.com/Mirascope/lilypad.git;anthropic,large-language-models,llm,llms,openai,prompt-engineering,prompt-management,prompt-versioning
642675725;AutoAgents;Complex question answering in LLMs with enhanced reasoning and information-seeking capabilities.;git://github.com/AutoLLM/AutoAgents.git;autogpt,huggingface-spaces,langchain,large-language-models,llm
941344611;hud-python;OSS RL environment + evals toolkit;git://github.com/hud-evals/hud-python.git;grpo,llm,llms,lora,qwen,qwen3,reinforcement-learning,reinforcement-learning-environments,rl
817199178;AIStoryWriter;LLM story writer with a focus on high-quality long output based on a user provided prompt.;git://github.com/datacrystals/AIStoryWriter.git;ai,command-line-tool,llm,llms,local-llama,local-llm,python,story-generator,storywriting
907332598;structured-logprobs;OpenAI's Structured Outputs with Logprobs;git://github.com/arena-ai/structured-logprobs.git;agents,ai,llm,log-probability,openai,structured-outputs
647977594;FFMPerative;Chat to Compose Video;git://github.com/remyxai/FFMPerative.git;agents,artificial-intelligence,automatic-video-editing,chat,computer-vision,ffmpeg,llm,machine-learning,no-code,video-automation,video-editing,video-processing
747372577;renumics-rag;Visualization for a Retrieval-Augmented Generation (RAG) Assistant  🤖❤️📚;git://github.com/Renumics/renumics-rag.git;huggingface,langchain,large-language-models,llm,machine-learning,openai,rag,retrieval-augmented,retrieval-augmented-generation,streamlit,umap,visualization
623684005;BentoChain;A voice-enabled chatbot application built using of 🦜️🔗 LangChain, text-to-speech, and speech-to-text models from  🤗 Hugging Face, and 🍱 BentoML.;git://github.com/ssheng/BentoChain.git;ai,chatbot,langchain,llm,speech-to-text,text-to-speech
714597809;QuantGPT;powerful ai-copilot for quant traders and researchers;git://github.com/rnikitin/QuantGPT.git;chatbot,chatgpt,cryptocurrencies,cryptocurrency,finance,llm,quantitative-finance,trading
751063511;machinascript-for-robots;Build LLM-powered robots in your garage with MachinaScript For Robots!;git://github.com/babycommando/machinascript-for-robots.git;ai,arduino,artificial-intelligence,gpt,gpt-3,gpt-4,llama,llama2,llm,llms,mistral,mistral-7b,mixtral,mixtral-8x7b,raspberry-pi,raspberry-pi-4,robot,robotics,robots
664145808;langchain-gpt4free;LangChain x gpt4free;git://github.com/MIDORIBIN/langchain-gpt4free.git;gpt,gpt-3,gpt-4,gpt4free,langchain,llm,python
775366361;LLM2LLM;[ACL 2024] LLM2LLM: Boosting LLMs with Novel Iterative Data Enhancement;git://github.com/SqueezeAILab/LLM2LLM.git;data-augmentation,llama,llama2,llm,llms,natural-language-processing,nlp,synthetic-dataset-generation,transformer
620936652;gpt4free;The official gpt4free repository | various collection of powerful language models | o4, o3 and deepseek r1, gpt-4.1, gemini 2.5;git://github.com/xtekky/gpt4free.git;chatbot,chatbots,chatgpt,chatgpt-4,chatgpt-api,chatgpt-free,chatgpt4,deepseek,deepseek-api,deepseek-r1,gpt,gpt-4,gpt-4o,gpt4,gpt4-api,language-model,openai,openai-api,openai-chatgpt,reverse-engineering
640079149;quivr;Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. ;git://github.com/QuivrHQ/quivr.git;ai,api,chatbot,chatgpt,database,docker,framework,frontend,groq,html,javascript,llm,openai,postgresql,privacy,rag,react,security,typescript,vector
621799276;Langchain-Chatchat;Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain ;git://github.com/chatchat-space/Langchain-Chatchat.git;chatbot,chatchat,chatglm,chatgpt,embedding,faiss,fastchat,gpt,knowledge-base,langchain,langchain-chatglm,llama,llm,milvus,ollama,qwen,rag,retrieval-augmented-generation,streamlit,xinference
629102662;LLaVA;[NeurIPS'23 Oral] Visual Instruction Tuning (LLaVA) built towards GPT-4V level capabilities and beyond.;git://github.com/haotian-liu/LLaVA.git;chatbot,chatgpt,foundation-models,gpt-4,instruction-tuning,llama,llama-2,llama2,llava,multi-modality,multimodal,vision-language-model,visual-language-learning
691347156;MaxKB;🔥 MaxKB is an open-source platform for building enterprise-grade agents.  强大易用的开源企业级智能体平台。;git://github.com/1Panel-dev/MaxKB.git;agent,agentic-ai,chatbot,deepseek-r1,knowledgebase,langchain,llama3,llm,maxkb,mcp-server,ollama,pgvector,qwen3,rag
608660982;ChuanhuChatGPT;GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI.;git://github.com/GaiZhenbiao/ChuanhuChatGPT.git;chatbot,chatglm,chatgpt-api,claude,dalle3,ernie,gemini,gemma,inspurai,llama,midjourney,minimax,moss,ollama,qwen,spark,stablelm
742244656;agentscope;AgentScope: Agent-Oriented Programming for Building LLM Applications;git://github.com/agentscope-ai/agentscope.git;agent,chatbot,large-language-models,llm,llm-agent,mcp,multi-agent,multi-modal,react-agent
575865240;AstrBot;✨ Agentic IM ChatBot Infrastructure ✨ Integration with multiple IMs, easy-to-use plugin system, supports OpenAI, Gemini, Anthropic, Dify, Coze, built-in Knowledge Base, Agent. ✨ 一站式大模型聊天机器人平台及开发框架 ✨ 多消息平台（QQ, Telegram, 企微, 飞书, 钉钉等）集成，易用的插件系统，支持接入 OpenAI, Gemini, Anthropic, Dify, Coze, 阿里云百炼应用等平台，内置知识库、Agent 智能体;git://github.com/AstrBotDevs/AstrBot.git;agent,ai,chatbot,chatgpt,docker,gemini,gpt,llama,llm,mcp,openai,python,qq,qqbot,qqchannel,telegram
502482803;petals;🌸 Run LLMs at home, BitTorrent-style. Fine-tuning and inference up to 10x faster than offloading;git://github.com/bigscience-workshop/petals.git;bloom,chatbot,deep-learning,distributed-systems,falcon,gpt,guanaco,language-models,large-language-models,llama,machine-learning,mixtral,neural-networks,nlp,pipeline-parallelism,pretrained-models,pytorch,tensor-parallelism,transformer,volunteer-computing
588477692;ChatRWKV;ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.;git://github.com/BlinkDL/ChatRWKV.git;chatbot,chatgpt,language-model,pytorch,rnn,rwkv
618276831;GPTCache;Semantic cache for LLMs. Fully integrated with LangChain and llama_index. ;git://github.com/zilliztech/GPTCache.git;aigc,autogpt,babyagi,chatbot,chatgpt,chatgpt-api,dolly,gpt,langchain,llama,llama-index,llm,memcache,milvus,openai,redis,semantic-search,similarity-search,vector-search
662878020;InternLM;Official release of InternLM series (InternLM, InternLM2, InternLM2.5, InternLM3).;git://github.com/InternLM/InternLM.git;chatbot,chinese,fine-tuning-llm,flash-attention,gpt,large-language-model,llm,long-context,pretrained-models,rlhf
832647441;agent-squad;Flexible and powerful framework for managing multiple AI agents and handling complex conversations;git://github.com/awslabs/agent-squad.git;agentic-ai,agents,ai-agents,ai-agents-framework,anthropic,anthropic-claude,aws,aws-bedrock,aws-cdk,aws-lambda,chatbot,framework,generative-ai,machine-learning,openai,openaiapi,orchestrator,python,serverless,typescript
111113343;DeepPavlov;An open source library for deep learning end-to-end dialog systems and chatbots.;git://github.com/deeppavlov/DeepPavlov.git;ai,artificial-intelligence,bot,chatbot,chitchat,deep-learning,deep-neural-networks,dialogue-agents,dialogue-manager,dialogue-systems,entity-extraction,intent-classification,intent-detection,machine-learning,named-entity-recognition,nlp,nlp-machine-learning,question-answering,slot-filling,tensorflow
719455172;rags;Build ChatGPT over your data, all with natural language;git://github.com/run-llama/rags.git;agent,chatbot,chatgpt,gpts,llamaindex,llm,openai,rag,streamlit
530655405;superduper;Superduper: End-to-end framework for building custom AI applications and agents.;git://github.com/superduper-io/superduper.git;ai,chatbot,data,database,distributed-ml,inference,llm-inference,llm-serving,llmops,ml,mlops,mongodb,pretrained-models,python,pytorch,rag,semantic-search,torch,transformers,vector-search
629142696;h2o-llmstudio;H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs. Documentation: https://docs.h2o.ai/h2o-llmstudio/;git://github.com/h2oai/h2o-llmstudio.git;ai,chatbot,chatgpt,fedramp,fine-tuning,finetuning,generative,generative-ai,gpt,llama,llama2,llm,llm-training
948663423;XianyuAutoAgent;智能闲鱼客服机器人系统：专为闲鱼平台打造的AI值守解决方案，实现闲鱼平台7×24小时自动化值守，支持多专家协同决策、智能议价和上下文感知对话。;git://github.com/shaxiu/XianyuAutoAgent.git;agent,chatbot,llm
618514446;gptme;Your agent in your terminal, equipped with local tools: writes code, uses the terminal, browses the web, vision.;git://github.com/gptme/gptme.git;agent,agents,ai-agents,ai-assistant,anthropic,chatbot,chatgpt,cli,code-generation,llamacpp,llm,llm-agent,llm-apps,openai,openrouter,rag
788791942;AdalFlow;AdalFlow: The library to build & auto-optimize LLM applications.;git://github.com/SylphAI-Inc/AdalFlow.git;agent,ai,auto-prompting,bm25,chatbot,faiss,framework,generative-ai,information-retrieval,llm,machine-learning,nlp,optimizer,python,question-answering,rag,reranker,retriever,summarization,trainer
573822937;llm-workflow-engine;Power CLI and Workflow manager for LLMs (core package);git://github.com/llm-workflow-engine/llm-workflow-engine.git;chatbot,chatgpt,gpt-3,gpt3,gpt4,llm,openai,python
782308046;Streamer-Sales;Streamer-Sales 销冠 —— 卖货主播 LLM 大模型🛒🎁，一个能够根据给定的商品特点从激发用户购买意愿角度出发进行商品解说的卖货主播大模型。🚀⭐内含详细的数据生成流程❗ 📦另外还集成了 LMDeploy 加速推理🚀、RAG检索增强生成 📚、TTS文字转语音🔊、数字人生成 🦸、 Agent 使用网络查询实时信息🌐、ASR 语音转文字🎙️、Vue 生态搭建前端🍍、FastAPI 搭建后端🗝️、Docker-compose 打包部署🐋;git://github.com/PeterH0323/Streamer-Sales.git;asr,chat,chat-application,chatbot,chatgpt,digital-human,gpt,internlm-chat-7b,internlm2,llm,meta-human,rag,text-generation,tts
616830183;Linly;Chinese-LLaMA 1&2、Chinese-Falcon 基础模型；ChatFlow中文对话模型；中文OpenLLaMA模型；NLP预训练/指令微调数据集;git://github.com/CVI-SZU/Linly.git;bert,chatbot,chatgpt,chinese,chinese-nlp,gpt-3,language-model,llama,nlp,zero-shot-learning
599338659;core;AI agent microservice;git://github.com/cheshire-cat-ai/core.git;ag-ui-protocol,agent,ai,assistant,chatbot,conversational,docker,framework,function-calling,llm,mcp,mcp-client,plugin,python,vector-search
711904962;semantic-router;Superfast AI decision making and intelligent processing of multi-modal data.;git://github.com/aurelio-labs/semantic-router.git;ai,artificial-intelligence,chatbot,computer-vision,generative-ai,machine-learning,nlp
622788147;UltraChat;Large-scale, Informative, and Diverse Multi-round Chat Data (and Models);git://github.com/thunlp/UltraChat.git;chatbot,chatgpt,deep-learning,large-language-models
824259091;OmAgent;Build multimodal language agents for fast prototype and production;git://github.com/om-ai-lab/OmAgent.git;agent,chatbot,gemini,gpt,gpt4,gradio,language-agent,large-language-models,llama,llava,llm,multimodal,multimodal-agent,openai,python,rag,smart-hardware,vision-and-language,vlm,workflow
632244130;mPLUG-Owl;mPLUG-Owl: The Powerful Multi-modal Large Language Model  Family;git://github.com/X-PLUG/mPLUG-Owl.git;alpaca,chatbot,chatgpt,damo,dialogue,gpt,gpt4,gpt4-api,huggingface,instruction-tuning,large-language-models,llama,mplug,mplug-owl,multimodal,pretraining,pytorch,transformer,video,visual-recognition
569265598;EasyLM;Large language models (LLMs) made easy, EasyLM is a one stop solution for pre-training, finetuning, evaluating and serving LLMs in JAX/Flax.;git://github.com/young-geng/EasyLM.git;chatbot,deep-learning,flax,jax,language-model,large-language-models,llama,natural-language-processing,transformer
632500708;RasaGPT;💬 RasaGPT is the first headless LLM chatbot platform built on top of Rasa and Langchain. Built w/ Rasa, FastAPI, Langchain, LlamaIndex, SQLModel, pgvector, ngrok, telegram;git://github.com/paulpierre/RasaGPT.git;ai,chatbot,chatgpt,fastapi,gpt-3,gpt-4,langchain,llama-index,llm,ml,openai,rasa,rasa-chatbot,rasa-core,rasa-nlu,telegram,telegram-bot
736491949;HuixiangDou;HuixiangDou: Overcoming Group Chat Scenarios with LLM-based Technical Assistance;git://github.com/InternLM/HuixiangDou.git;application,assistant,assistant-chat-bots,chatbot,dsl,group-chat,image-retrieval,lark,llm,multimodal,pipeline,rag,robot,wechat
655155250;magentic;Seamlessly integrate LLMs as Python functions;git://github.com/jackmpcollins/magentic.git;agent,agentic,ai,chatbot,chatgpt,gpt,llm,magenta,magentic,magnetic,openai,openai-api,prompt,pydantic
1074218324;DeepAnalyze;DeepAnalyze is the first agentic LLM for autonomous data science. 🎈你的AI数据分析师，自动分析大量数据，一键生成专业分析报告！;git://github.com/ruc-datalab/DeepAnalyze.git;agent,agentic,agentic-ai,ai,ai-scientist,chatbot,data,data-analysis,data-engineering,data-science,data-visualization,database,deep-research,jupyter,llm,open-source,python,python-programming,qwen,science
816163847;cambrian;Cambrian-1 is a family of multimodal LLMs with a vision-centric design.;git://github.com/cambrian-mllm/cambrian.git;chatbot,clip,computer-vision,dino,instruction-tuning,large-language-models,llms,mllm,multimodal-large-language-models,representation-learning
616766088;langchain-serve;⚡ Langchain apps in production using Jina & FastAPI;git://github.com/jina-ai/langchain-serve.git;autogpt,autonomous-agents,babyagi,chatbot,fastapi,gpt,langchain,llm,production,python,slack
808146034;holmesgpt;Your 24/7 On-Call AI Agent - Solve Alerts Faster with Automatic Correlations, Investigations, and More;git://github.com/HolmesGPT/holmesgpt.git;aiops,chatbot,chatops,devops,devops-tools,incident,incident-management,incident-response,jira,kubernetes,llm,llm-agent,llm-framework,llms,monitoring,observability,prometheus,site-reliability-engineering,slack,sre
634136066;Discord-AI-Chatbot;This Discord chatbot is incredibly versatile. Powered incredibly fast Groq API;git://github.com/mishl-dev/Discord-AI-Chatbot.git;chatbot,chatbots,codex,discord-api,discord-chatbot,discord-py,freeai,freegpt4,gpt,gpt-2,gpt-3,gpt-3-turbo,gpt-3trubo,gpt-4,gpt4,gpt4free,gptfree,image-detection,imagedetection,opengpt
586171281;chatgpt-comparison-detection;Human ChatGPT Comparison Corpus (HC3), Detectors, and more! 🔥;git://github.com/Hello-SimpleAI/chatgpt-comparison-detection.git;ai,chatbot,chatgpt,dataset,deep-learning,gpt-3,gpt2,gpt3,machine-learning,ml,nlp,openai,python,text-classification
625710399;py-gpt;Desktop AI Assistant powered by GPT-5, GPT-4, o1, o3, Gemini, Claude, Ollama, DeepSeek, Perplexity, Grok, Bielik, chat, vision, voice, RAG, image and video generation, agents, tools, MCP, plugins, speech synthesis and recognition, web search, memory, presets, assistants,and more. Linux, Windows, Mac;git://github.com/szczyglis-dev/py-gpt.git;ai,ai-assistant,artificial-intelligence,autonomous-agent,chatbot,claude,deepseek,desktop-app,gemini,gpt-4,gpt-5,grok,llama-index,llm,mcp,o1,o3-mini,ollama,openai,perplexity
617136332;airunner;Offline inference engine for art, real-time voice conversations, LLM powered chatbots and automated workflows;git://github.com/Capsize-Games/airunner.git;ai,ai-art,art,asset-generator,chatbot,deep-learning,desktop-app,image-generation,mistral,multimodal,privacy,pygame,pyside6,python,self-hosted,speech-to-text,stable-diffusion,text-to-image,text-to-speech,text-to-speech-app
697550206;codefuse-chatbot;An intelligent assistant serving the entire software development lifecycle, powered by a Multi-Agent Framework, working with DevOps Toolkits, Code&Doc Repo RAG,  etc.;git://github.com/codefuse-ai/codefuse-chatbot.git;aiops,chatbot,code-repo-analysis,code-repo-generation,devops,gpt,knowledge-graph,langchain,multi-agent,rag,tool-learning
639079153;pixeltable;Pixeltable — Data Infrastructure providing a declarative, incremental approach for multimodal AI workloads.;git://github.com/pixeltable/pixeltable.git;ai,artificial-intelligence,chatbot,computer-vision,data-science,database,feature-engineering,feature-store,genai,llm,machine-learning,ml,mlops,multimodal,vector-database
755804236;Gemini-API;✨ Reverse-engineered Python API for Google Gemini web app;git://github.com/HanaokaYuzu/Gemini-API.git;ai,api,async,bard,chatbot,gemini,generative-ai,google,google-gemini,image-generation,imagefx,llm,nano-banana,python,reverse-engineering
677933462;poe-api-wrapper;👾 A Python API wrapper for Poe.com. With this, you will have free access to GPT-4, Claude, Llama, Gemini, Mistral and more! 🚀;git://github.com/snowby666/poe-api-wrapper.git;api,chatbot,chatgpt,claude,code-llama,dall-e,gemini,gpt-4,groq,llama,mistral,openai,palm2,poe,poe-api,python,quora,qwen,reverse-engineering,stable-diffusion
808203681;JamAIBase;The collaborative spreadsheet for AI. Chain cells into powerful pipelines, experiment with prompts and models, and evaluate LLM responses in real-time. Work together seamlessly to build and iterate on AI applications.;git://github.com/EmbeddedLLM/JamAIBase.git;agents,ai,ai-agents-framework,baas,backend-as-a-service,chatbot,chatgpt,intelligent-spreadsheet,lancedb,llama3-1,llm,llm-ops,orchestration,python,rag,retrieval-augmented-generation,serverless,spreadsheet,svelte,workflow
667024117;Claude-API;This project provides an unofficial API for Claude AI, allowing users to access and interact with Claude AI .;git://github.com/KoushikNavuluri/Claude-API.git;ai,api,chatbot,chatgpt,claude-ai,claude-api,python
625659174;Robby-chatbot;AI chatbot 🤖 for chat with CSV, PDF, TXT files 📄 and YTB videos 🎥 | using Langchain🦜 | OpenAI | Streamlit ⚡;git://github.com/yvann-ba/Robby-chatbot.git;ai,chatbot,gpt-4,langchain,nlp,openai,streamlit
683066449;IncarnaMind;Connect and chat with your multiple documents (pdf and txt) through GPT 3.5, GPT-4 Turbo, Claude and Local Open-Source LLMs;git://github.com/junruxiong/IncarnaMind.git;ai,chatbot,generative-ai,gpt,langchain,llm,nlp,openai,pdf
809877633;june;Local voice chatbot for engaging conversations, powered by Ollama, Hugging Face Transformers, and  Coqui TTS Toolkit;git://github.com/mezbaul-h/june.git;ai,assistant-chat-bots,chatbot,chatbots,cli-app,command-line-tool,coqui-tts,huggingface,large-language-models,llm,python,speech-recognition,speech-to-text,text-to-speech,whisper
916164177;XYBotV2;🤖 功能丰富的微信机器人框架 | AI对话、对接Dify、积分系统、游戏互动、每日新闻、天气查询 | 非Hook非Web实现 | 支持 Windows✅ Linux✅ MacOS✅ | 全新架构解决XYBot第一代痛点！;git://github.com/HenryXiaoYang/XYBotV2.git;ai,bot,chatbot,chatgpt,deepseek,dify,python,wechat,wechat-bot,wechat-bot-skeleton,wechat-sdk,wei-xin,weixin,xybot
77321225;yoda;Wise and powerful personal assistant, available in your nearest terminal;git://github.com/manparvesh/yoda.git;ai,chat,chatbot,cli,devtools,hacktoberfest,ollama,personal-assistant,python3
691365854;free-one-api;LLM 逆向工程接口管理 | 通过标准 OpenAI API 访问 ChatGPT / gpt4free / Bard / Claude / HuggingChat / 通义千问 等 AI 的破解版 || ChatGPT reverse engineering API management | Access all reverse engineered LLM libs by standard OpenAI API format  || 免费 ChatGPT Free GPT LLM API | 逆向工程 转 OpenAI API | converts all llm libs to OpenAI API;git://github.com/RockChinQ/free-one-api.git;bard,chatbot,chatgpt,claude,free,free-gpt,freechatgpt,gpt,gpt4free,huggingchat,one-api,openai,proxy,revchatgpt,reverse-engineering,tongyiqianwen
638018738;llmcord;Make Discord your LLM frontend - Supports any OpenAI compatible API (Ollama, xAI, Gemini, OpenRouter and more);git://github.com/jakobdylanc/llmcord.git;bot,chatbot,discord,discord-bot,gemini,gpt-5,grok-4,llama,llm,mistral,ollama,openai,openrouter,vllm
